time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2021-11-10 11:7:44.1040,-0.895,-0.177,-0.374,-0.2,0.38,-0.15,0.02,0.03,-0.03
2021-11-10 11:7:44.1130,-0.899,-0.178,-0.395,-0.2,0.42,-0.24,0.05,0.11,-0.01
2021-11-10 11:7:44.1230,-0.9,-0.174,-0.395,-0.13,0.45,-0.02,0.04,0.15,0.01
2021-11-10 11:7:44.1330,-0.896,-0.172,-0.389,-0.11,0.42,0.04,0.03,0.17,0.03
2021-11-10 11:7:44.1430,-0.889,-0.171,-0.39,-0.11,0.39,-0.03,-0.0,0.18,0.04
2021-11-10 11:7:44.1530,-0.891,-0.168,-0.393,-0.18,0.39,-0.07,-0.03,0.2,0.05
2021-11-10 11:7:44.1620,-0.896,-0.164,-0.394,-0.19,0.37,-0.07,-0.07,0.24,0.04
2021-11-10 11:7:44.1720,-0.894,-0.163,-0.391,-0.13,0.34,-0.06,-0.07,0.29,0.04
2021-11-10 11:7:44.1840,-0.888,-0.164,-0.396,-0.11,0.32,-0.12,-0.06,0.31,0.03
2021-11-10 11:7:44.1920,-0.88,-0.16,-0.399,-0.15,0.33,-0.13,-0.05,0.28,0.02
2021-11-10 11:7:44.2030,-0.873,-0.163,-0.399,-0.21,0.31,-0.1,-0.05,0.22,-0.01
2021-11-10 11:7:44.2120,-0.87,-0.165,-0.403,-0.27,0.3,-0.11,-0.06,0.12,-0.04
2021-11-10 11:7:44.2230,-0.874,-0.16,-0.404,-0.33,0.34,-0.09,-0.05,0.0,-0.06
2021-11-10 11:7:44.2330,-0.88,-0.155,-0.409,-0.31,0.31,-0.05,-0.02,-0.12,-0.07
2021-11-10 11:7:44.2430,-0.888,-0.153,-0.414,-0.26,0.25,-0.02,0.01,-0.2,-0.08
2021-11-10 11:7:44.2530,-0.893,-0.154,-0.412,-0.19,0.21,0.06,0.03,-0.23,-0.09
2021-11-10 11:7:44.2630,-0.897,-0.159,-0.408,-0.15,0.19,0.09,0.06,-0.22,-0.09
2021-11-10 11:7:44.2730,-0.899,-0.164,-0.411,-0.11,0.22,0.08,0.09,-0.18,-0.1
2021-11-10 11:7:44.2830,-0.897,-0.167,-0.417,-0.08,0.26,0.08,0.12,-0.14,-0.1
2021-11-10 11:7:44.2930,-0.894,-0.172,-0.411,-0.1,0.28,0.16,0.11,-0.08,-0.08
2021-11-10 11:7:44.3020,-0.891,-0.176,-0.4,-0.12,0.31,0.15,0.05,0.06,-0.04
2021-11-10 11:7:44.3130,-0.888,-0.179,-0.398,-0.14,0.35,0.04,0.05,0.06,-0.04
2021-11-10 11:7:44.3230,-0.891,-0.179,-0.398,-0.18,0.38,-0.02,-0.01,0.1,-0.03
2021-11-10 11:7:44.3330,-0.89,-0.174,-0.399,-0.16,0.39,-0.03,-0.06,0.1,-0.04
2021-11-10 11:7:44.3430,-0.885,-0.172,-0.403,-0.18,0.32,0.0,-0.06,0.03,-0.08
2021-11-10 11:7:44.3520,-0.879,-0.168,-0.403,-0.18,0.32,0.0,-0.06,0.03,-0.08
2021-11-10 11:7:44.3610,-0.871,-0.164,-0.404,-0.24,0.29,0.01,-0.03,-0.04,-0.11
2021-11-10 11:7:44.3730,-0.86,-0.162,-0.407,-0.31,0.23,0.02,0.03,-0.14,-0.11
2021-11-10 11:7:44.3830,-0.857,-0.16,-0.407,-0.41,0.2,0.06,0.07,-0.23,-0.1
2021-11-10 11:7:44.3920,-0.859,-0.161,-0.402,-0.49,0.16,0.1,0.08,-0.26,-0.08
2021-11-10 11:7:44.4030,-0.863,-0.165,-0.4,-0.49,0.16,0.08,0.06,-0.22,-0.05
2021-11-10 11:7:44.4120,-0.864,-0.171,-0.396,-0.46,0.18,0.07,0.03,-0.13,-0.01
2021-11-10 11:7:44.4220,-0.863,-0.173,-0.389,-0.44,0.23,0.05,-0.0,-0.03,0.03
2021-11-10 11:7:44.4320,-0.864,-0.173,-0.387,-0.45,0.28,-0.02,-0.03,0.07,0.06
2021-11-10 11:7:44.4420,-0.858,-0.172,-0.39,-0.43,0.29,-0.07,-0.05,0.13,0.09
2021-11-10 11:7:44.4520,-0.851,-0.171,-0.388,-0.47,0.29,-0.07,-0.06,0.15,0.11
2021-11-10 11:7:44.4620,-0.844,-0.166,-0.384,-0.53,0.3,-0.08,-0.04,0.13,0.11
2021-11-10 11:7:44.4720,-0.837,-0.161,-0.387,-0.59,0.28,-0.13,-0.01,0.05,0.1
2021-11-10 11:7:44.4820,-0.842,-0.16,-0.392,-0.67,0.23,-0.13,0.02,-0.07,0.08
2021-11-10 11:7:44.4920,-0.851,-0.16,-0.389,-0.68,0.21,-0.06,0.05,-0.17,0.08
2021-11-10 11:7:44.5030,-0.855,-0.158,-0.382,-0.6,0.22,-0.04,0.0,-0.19,0.09
2021-11-10 11:7:44.5120,-0.86,-0.161,-0.378,-0.55,0.21,-0.09,0.0,-0.19,0.09
2021-11-10 11:7:44.5220,-0.869,-0.161,-0.362,-0.52,0.24,-0.12,-0.06,-0.13,0.11
2021-11-10 11:7:44.5310,-0.872,-0.16,-0.348,-0.44,0.27,-0.22,-0.15,-0.03,0.13
2021-11-10 11:7:44.5420,-0.869,-0.165,-0.338,-0.38,0.27,-0.39,-0.22,0.1,0.15
2021-11-10 11:7:44.5530,-0.859,-0.165,-0.327,-0.39,0.33,-0.51,-0.26,0.19,0.17
2021-11-10 11:7:44.5630,-0.848,-0.161,-0.323,-0.46,0.38,-0.65,-0.29,0.22,0.19
2021-11-10 11:7:44.5720,-0.835,-0.158,-0.309,-0.57,0.38,-0.73,-0.31,0.21,0.21
2021-11-10 11:7:44.5820,-0.817,-0.152,-0.294,-0.67,0.39,-0.84,-0.34,0.18,0.23
2021-11-10 11:7:44.5920,-0.807,-0.151,-0.278,-0.84,0.38,-1.01,-0.39,0.15,0.27
2021-11-10 11:7:44.6020,-0.792,-0.151,-0.247,-0.96,0.38,-1.17,-0.46,0.17,0.32
2021-11-10 11:7:44.6120,-0.771,-0.142,-0.208,-1.07,0.44,-1.43,-0.52,0.23,0.37
2021-11-10 11:7:44.6210,-0.753,-0.131,-0.157,-1.27,0.44,-1.84,-0.59,0.33,0.42
2021-11-10 11:7:44.6330,-0.735,-0.12,-0.097,-1.43,0.41,-2.32,-0.77,0.49,0.58
2021-11-10 11:7:44.6420,-0.728,-0.113,-0.044,-1.61,0.37,-2.94,-0.77,0.49,0.58
2021-11-10 11:7:44.6530,-0.723,-0.102,0.007,-1.7,0.39,-3.55,-1.11,0.41,0.74
2021-11-10 11:7:44.6620,-0.733,-0.093,0.064,-1.74,0.4,-4.09,-1.11,0.41,0.74
2021-11-10 11:7:44.6720,-0.765,-0.086,0.141,-1.7,0.42,-4.64,-1.49,0.35,0.92
2021-11-10 11:7:44.6830,-0.817,-0.079,0.213,-1.46,0.49,-5.37,-1.64,0.33,1.01
2021-11-10 11:7:44.6920,-0.873,-0.064,0.286,-1.0,0.58,-6.15,-1.64,0.33,1.01
2021-11-10 11:7:44.7010,-0.946,-0.069,0.362,-0.44,0.63,-6.88,-1.81,0.38,1.09
2021-11-10 11:7:44.7110,-1.056,-0.093,0.432,0.19,0.75,-7.66,-2.03,0.62,1.16
2021-11-10 11:7:44.7210,-1.186,-0.103,0.481,1.2,1.17,-8.47,-2.37,1.0,1.22
2021-11-10 11:7:44.7320,-1.347,-0.118,0.545,2.44,1.55,-9.11,-2.85,1.51,1.27
2021-11-10 11:7:44.7430,-1.484,-0.114,0.589,4.06,1.9,-9.79,-4.18,2.52,1.17
2021-11-10 11:7:44.7520,-1.611,-0.047,0.52,5.61,2.4,-10.58,-4.18,2.52,1.17
2021-11-10 11:7:44.7620,-1.721,-0.126,0.404,7.08,2.02,-10.5,-4.93,2.67,0.96
2021-11-10 11:7:44.7720,-1.856,-0.192,0.272,8.29,2.59,-9.58,-5.45,2.2,0.33
2021-11-10 11:7:44.7820,-2.011,-0.149,0.148,9.67,3.88,-8.38,-5.45,2.2,0.33
2021-11-10 11:7:44.7920,-2.226,-0.106,-0.002,11.18,4.05,-7.23,-5.37,1.79,-0.05
2021-11-10 11:7:44.8010,-2.419,-0.064,-0.142,13.15,3.81,-5.79,-5.33,1.51,-0.44
2021-11-10 11:7:44.8120,-2.584,-0.002,-0.317,15.31,3.67,-4.38,-5.45,1.42,-0.9
2021-11-10 11:7:44.8210,-2.738,0.11,-0.464,16.98,3.33,-2.73,-5.6,1.57,-1.39
2021-11-10 11:7:44.8320,-2.831,0.301,-0.636,18.63,2.64,-1.08,-5.67,1.85,-1.94
2021-11-10 11:7:44.8410,-2.853,0.523,-0.883,19.83,1.15,0.4,-5.64,1.96,-2.58
2021-11-10 11:7:44.8510,-2.855,0.727,-1.134,20.26,-0.95,2.64,-5.42,1.69,-3.31
2021-11-10 11:7:44.8620,-2.86,0.899,-1.31,20.24,-3.05,5.27,-5.05,1.28,-3.98
2021-11-10 11:7:44.8710,-2.856,1.03,-1.401,20.18,-5.0,7.38,-4.59,1.1,-4.5
2021-11-10 11:7:44.8820,-2.788,1.156,-1.467,20.15,-6.56,8.6,-4.17,1.34,-4.92
2021-11-10 11:7:44.8910,-2.664,1.259,-1.555,19.68,-8.01,9.22,-3.8,1.87,-5.3
2021-11-10 11:7:44.9010,-2.498,1.33,-1.62,18.58,-9.43,9.94,-3.4,2.41,-5.56
2021-11-10 11:7:44.9110,-2.298,1.445,-1.68,17.14,-10.46,10.58,-2.9,2.69,-5.81
2021-11-10 11:7:44.9210,-2.172,1.54,-1.727,15.2,-11.77,10.95,-2.35,2.59,-5.98
2021-11-10 11:7:44.9320,-2.079,1.638,-1.678,13.65,-13.21,11.45,-1.76,2.38,-6.08
2021-11-10 11:7:44.9410,-1.994,1.719,-1.626,12.76,-14.53,11.1,-1.23,2.2,-6.17
2021-11-10 11:7:44.9510,-1.933,1.759,-1.552,11.93,-15.88,10.37,-0.83,2.16,-6.21
2021-11-10 11:7:44.9610,-1.857,1.801,-1.46,11.36,-16.87,9.62,-0.23,2.59,-6.19
2021-11-10 11:7:44.9710,-1.759,1.808,-1.384,10.87,-17.68,8.53,-0.23,2.59,-6.19
2021-11-10 11:7:44.9820,-1.659,1.805,-1.3,10.13,-18.42,7.51,0.04,2.84,-6.13
2021-11-10 11:7:44.9910,-1.544,1.792,-1.21,9.43,-18.79,6.54,0.31,3.05,-6.08
2021-11-10 11:7:45.0010,-1.456,1.739,-1.131,8.62,-19.23,5.41,0.55,3.22,-5.97
2021-11-10 11:7:45.0110,-1.372,1.715,-1.033,7.97,-19.26,4.42,0.77,3.37,-5.84
2021-11-10 11:7:45.0220,-1.288,1.686,-0.947,7.54,-19.32,3.32,0.98,3.52,-5.7
2021-11-10 11:7:45.0310,-1.222,1.682,-0.873,7.1,-19.49,2.21,1.18,3.64,-5.6
2021-11-10 11:7:45.0410,-1.136,1.653,-0.796,6.84,-19.77,1.31,1.4,3.69,-5.48
2021-11-10 11:7:45.0510,-1.032,1.609,-0.745,6.58,-20.01,0.4,1.6,3.63,-5.39
2021-11-10 11:7:45.0600,-0.943,1.545,-0.695,6.06,-19.98,-0.29,1.76,3.48,-5.3
2021-11-10 11:7:45.0710,-0.881,1.495,-0.625,5.58,-19.81,-0.82,1.89,3.36,-5.19
2021-11-10 11:7:45.0810,-0.829,1.479,-0.535,5.37,-19.53,-1.44,1.98,3.43,-5.05
2021-11-10 11:7:45.0910,-0.744,1.426,-0.486,5.39,-19.63,-2.32,2.02,3.63,-4.88
2021-11-10 11:7:45.1010,-0.624,1.342,-0.487,5.26,-19.58,-3.01,1.98,3.81,-4.67
2021-11-10 11:7:45.1100,-0.51,1.28,-0.481,4.71,-19.05,-3.11,1.92,3.93,-4.43
2021-11-10 11:7:45.1210,-0.392,1.225,-0.461,4.11,-18.55,-3.04,1.88,4.04,-4.17
2021-11-10 11:7:45.1310,-0.276,1.185,-0.47,3.52,-18.21,-3.17,1.88,4.08,-3.9
2021-11-10 11:7:45.1400,-0.171,1.171,-0.49,2.91,-17.88,-3.11,1.9,4.04,-3.66
2021-11-10 11:7:45.1500,-0.082,1.152,-0.489,2.34,-17.82,-2.78,1.94,4.0,-3.45
2021-11-10 11:7:45.1610,0.0,1.131,-0.494,1.94,-17.8,-2.57,2.02,3.96,-3.22
2021-11-10 11:7:45.1700,0.078,1.088,-0.496,1.58,-17.71,-2.39,2.32,3.93,-2.61
2021-11-10 11:7:45.1810,0.161,1.013,-0.488,1.27,-17.54,-2.12,2.32,3.93,-2.61
2021-11-10 11:7:45.1910,0.243,0.933,-0.48,0.9,-17.0,-1.95,2.52,3.93,-2.25
2021-11-10 11:7:45.2000,0.303,0.874,-0.449,0.47,-16.34,-1.72,2.77,3.88,-1.89
2021-11-10 11:7:45.2120,0.347,0.818,-0.416,0.15,-15.8,-1.65,3.0,3.74,-1.54
2021-11-10 11:7:45.2200,0.367,0.772,-0.372,-0.02,-15.42,-1.65,3.14,3.6,-1.22
2021-11-10 11:7:45.2310,0.371,0.751,-0.302,-0.05,-15.02,-1.66,3.1,3.64,-0.92
2021-11-10 11:7:45.2410,0.389,0.702,-0.25,0.15,-14.92,-1.9,2.94,3.84,-0.64
2021-11-10 11:7:45.2510,0.409,0.687,-0.225,0.28,-14.66,-2.19,2.76,4.0,-0.39
2021-11-10 11:7:45.2600,0.394,0.677,-0.172,0.23,-14.44,-2.11,2.73,4.06,-0.11
2021-11-10 11:7:45.2710,0.391,0.687,-0.113,0.41,-14.51,-2.11,2.92,4.05,0.53
2021-11-10 11:7:45.2810,0.439,0.656,-0.089,0.7,-14.63,-2.31,2.92,4.05,0.53
2021-11-10 11:7:45.2910,0.485,0.598,-0.105,0.47,-14.72,-2.31,2.97,3.83,0.8
2021-11-10 11:7:45.3000,0.473,0.584,-0.048,-0.06,-14.24,-1.81,3.01,3.62,1.23
2021-11-10 11:7:45.3100,0.467,0.55,0.066,-0.13,-14.1,-1.59,3.01,3.62,1.23
2021-11-10 11:7:45.3200,0.472,0.51,0.181,-0.01,-14.05,-2.18,3.1,3.79,1.45
2021-11-10 11:7:45.3290,0.456,0.536,0.321,-0.14,-13.68,-2.86,3.19,4.02,1.72
2021-11-10 11:7:45.3410,0.45,0.56,0.457,-0.16,-13.84,-3.65,3.3,4.21,2.07
2021-11-10 11:7:45.3500,0.402,0.605,0.587,-0.24,-14.28,-4.6,3.39,4.26,2.49
2021-11-10 11:7:45.3610,0.301,0.693,0.742,-0.22,-14.67,-5.35,3.36,4.36,2.94
2021-11-10 11:7:45.3700,0.204,0.742,0.82,0.29,-15.56,-6.35,3.03,4.62,3.86
2021-11-10 11:7:45.3810,0.163,0.706,0.717,1.04,-16.42,-7.22,2.27,4.76,3.86
2021-11-10 11:7:45.3900,0.073,0.709,0.696,1.13,-16.4,-6.43,1.54,4.68,4.1
2021-11-10 11:7:45.4000,-0.012,0.745,0.673,1.35,-16.27,-5.42,1.4,4.06,4.13
2021-11-10 11:7:45.4100,-0.079,0.798,0.535,1.86,-16.67,-5.34,1.4,4.06,4.13
2021-11-10 11:7:45.4200,-0.153,0.869,0.474,2.07,-17.1,-4.01,1.74,3.38,4.05
2021-11-10 11:7:45.4300,-0.234,0.889,0.5,2.33,-17.86,-2.76,2.32,2.8,4.21
2021-11-10 11:7:45.4400,-0.315,0.905,0.564,2.65,-18.22,-2.55,2.32,2.8,4.21
2021-11-10 11:7:45.4500,-0.377,0.923,0.627,2.99,-18.31,-2.81,2.17,3.1,4.48
2021-11-10 11:7:45.4600,-0.403,0.907,0.599,3.11,-18.44,-3.36,1.61,3.56,4.85
2021-11-10 11:7:45.4700,-0.374,0.878,0.496,3.05,-18.42,-3.4,0.9,3.88,5.17
2021-11-10 11:7:45.4800,-0.423,0.859,0.403,2.18,-17.98,-2.6,0.44,3.84,5.48
2021-11-10 11:7:45.4890,-0.547,0.81,0.408,1.7,-17.72,-1.52,0.52,3.5,5.82
2021-11-10 11:7:45.4990,-0.719,0.751,0.514,2.05,-17.19,-1.18,1.71,2.72,6.4
2021-11-10 11:7:45.5090,-0.951,0.717,0.703,2.93,-16.32,-1.85,1.71,2.72,6.4
2021-11-10 11:7:45.5200,-1.193,0.685,0.967,4.35,-15.66,-3.3,1.96,3.04,6.7
2021-11-10 11:7:45.5300,-1.407,0.7,1.178,6.15,-14.92,-5.66,1.96,3.04,6.7
2021-11-10 11:7:45.5400,-1.598,0.663,1.275,7.69,-14.56,-8.13,-0.2,4.08,6.99
2021-11-10 11:7:45.5500,-1.739,0.599,1.247,9.08,-14.09,-9.7,-0.2,4.08,6.99
2021-11-10 11:7:45.5610,-1.849,0.512,1.115,10.01,-13.03,-10.24,-1.33,3.96,6.97
2021-11-10 11:7:45.5700,-1.959,0.371,0.948,10.68,-11.94,-9.62,-1.84,3.3,6.77
2021-11-10 11:7:45.5810,-2.107,0.257,0.908,11.22,-10.26,-8.24,-1.53,2.45,6.45
2021-11-10 11:7:45.5900,-2.249,0.215,0.896,12.16,-8.44,-7.58,-0.81,1.61,6.03
2021-11-10 11:7:45.6000,-2.369,0.169,0.971,13.29,-7.37,-7.53,-0.3,1.07,5.59
2021-11-10 11:7:45.6090,-2.47,0.131,1.082,14.28,-6.56,-7.98,-0.37,0.97,5.2
2021-11-10 11:7:45.6200,-2.507,0.122,1.097,15.11,-5.63,-9.21,-1.17,1.22,4.87
2021-11-10 11:7:45.6290,-2.476,0.111,0.95,15.58,-5.14,-10.08,-2.45,1.43,4.6
2021-11-10 11:7:45.6400,-2.395,0.126,0.735,15.29,-4.56,-9.41,-3.61,1.37,4.33
2021-11-10 11:7:45.6500,-2.302,0.117,0.476,14.56,-4.36,-7.71,-4.27,1.09,4.1
2021-11-10 11:7:45.6590,-2.253,0.09,0.246,13.47,-3.9,-5.54,-4.38,0.73,4.0
2021-11-10 11:7:45.6700,-2.306,0.048,0.146,12.68,-3.48,-3.16,-3.97,0.38,4.0
2021-11-10 11:7:45.6800,-2.434,0.062,0.144,12.69,-2.54,-1.78,-3.34,0.14,3.96
2021-11-10 11:7:45.6900,-2.569,0.056,0.186,13.69,-2.17,-1.53,-2.98,0.09,3.79
2021-11-10 11:7:45.6990,-2.671,0.058,0.218,14.99,-1.88,-1.88,-3.1,0.25,3.47
2021-11-10 11:7:45.7090,-2.69,0.065,0.173,16.15,-1.45,-2.44,-3.55,0.37,3.04
2021-11-10 11:7:45.7200,-2.616,-0.01,0.147,16.63,-1.34,-2.28,-4.0,0.51,2.6
2021-11-10 11:7:45.7290,-2.504,-0.09,0.061,16.25,-0.69,-2.01,-4.31,0.71,2.28
2021-11-10 11:7:45.7390,-2.388,-0.12,-0.051,15.16,0.52,-1.58,-4.49,0.81,2.03
2021-11-10 11:7:45.7490,-2.278,-0.167,-0.154,14.09,1.05,-0.52,-4.52,0.78,1.81
2021-11-10 11:7:45.7590,-2.258,-0.102,-0.234,12.89,1.78,0.42,-4.44,0.6,1.58
2021-11-10 11:7:45.7700,-2.283,-0.006,-0.29,12.33,1.74,1.33,-4.32,0.4,1.33
2021-11-10 11:7:45.7790,-2.282,0.052,-0.374,12.56,0.93,1.87,-4.26,0.22,1.03
2021-11-10 11:7:45.7900,-2.242,0.069,-0.433,12.65,0.31,2.62,-4.21,0.17,0.7
2021-11-10 11:7:45.7990,-2.113,0.011,-0.512,12.47,0.05,3.34,-4.09,0.24,0.35
2021-11-10 11:7:45.8100,-1.924,-0.058,-0.647,11.55,0.38,3.93,-3.97,0.34,0.02
2021-11-10 11:7:45.8190,-1.75,-0.096,-0.792,9.83,1.15,5.09,-3.87,0.35,-0.21
2021-11-10 11:7:45.8290,-1.638,-0.09,-0.942,6.62,1.76,8.01,-3.62,0.03,-0.3
2021-11-10 11:7:45.8390,-1.606,-0.045,-1.04,6.62,1.76,8.01,-3.62,0.03,-0.3
2021-11-10 11:7:45.8490,-1.601,-0.006,-1.094,6.05,1.4,9.25,-3.35,-0.02,-0.3
2021-11-10 11:7:45.8600,-1.59,0.012,-1.135,5.96,0.95,9.9,-3.0,0.01,-0.38
2021-11-10 11:7:45.8690,-1.558,0.024,-1.13,5.89,0.67,10.38,-2.55,0.09,-0.54
2021-11-10 11:7:45.8790,-1.495,0.036,-1.099,5.66,0.51,10.53,-1.54,0.09,-0.97
2021-11-10 11:7:45.8890,-1.405,0.039,-1.044,5.16,0.3,10.29,-1.54,0.09,-0.97
2021-11-10 11:7:45.8990,-1.298,0.04,-0.967,4.36,0.14,9.86,-1.13,0.07,-1.17
2021-11-10 11:7:45.9090,-1.181,0.045,-0.896,3.35,0.01,9.14,-0.82,0.02,-1.34
2021-11-10 11:7:45.9190,-1.069,0.054,-0.824,2.22,-0.15,8.43,-0.58,-0.08,-1.44
2021-11-10 11:7:45.9290,-0.956,0.059,-0.761,1.11,-0.37,7.75,-0.27,-0.38,-1.44
2021-11-10 11:7:45.9390,-0.87,0.057,-0.71,-0.02,-0.59,7.1,-0.27,-0.38,-1.44
2021-11-10 11:7:45.9490,-0.816,0.059,-0.649,-0.99,-0.71,6.63,-0.2,-0.49,-1.35
2021-11-10 11:7:45.9580,-0.775,0.046,-0.594,-1.62,-0.85,6.12,-0.16,-0.49,-1.2
2021-11-10 11:7:45.9690,-0.747,0.028,-0.554,-2.05,-0.89,5.57,-0.15,-0.37,-1.02
2021-11-10 11:7:45.9790,-0.732,-0.01,-0.505,-2.39,-0.81,5.16,-0.18,-0.1,-0.83
2021-11-10 11:7:45.9880,-0.73,-0.043,-0.463,-2.57,-0.59,4.72,-0.21,0.27,-0.66
2021-11-10 11:7:45.9980,-0.714,-0.053,-0.453,-2.63,-0.24,4.18,-0.36,0.86,-0.53
2021-11-10 11:7:46.0090,-0.686,-0.069,-0.455,-2.68,-0.15,3.88,-0.36,0.86,-0.53
2021-11-10 11:7:46.0180,-0.667,-0.063,-0.456,-2.94,-0.07,3.81,-0.37,0.9,-0.56
2021-11-10 11:7:46.0290,-0.654,-0.04,-0.452,-3.15,-0.06,3.74,-0.3,0.77,-0.56
2021-11-10 11:7:46.0380,-0.641,-0.039,-0.44,-3.29,-0.32,3.66,-0.2,0.53,-0.53
2021-11-10 11:7:46.0490,-0.654,-0.057,-0.408,-3.42,-0.48,3.55,-0.09,0.31,-0.47
2021-11-10 11:7:46.0590,-0.694,-0.066,-0.361,-3.42,-0.38,3.27,0.01,0.21,-0.35
2021-11-10 11:7:46.0680,-0.736,-0.074,-0.312,-3.09,-0.27,2.85,0.1,0.25,-0.21
2021-11-10 11:7:46.0790,-0.769,-0.085,-0.277,-2.66,-0.23,2.31,0.17,0.49,0.0
2021-11-10 11:7:46.0890,-0.804,-0.085,-0.25,-2.3,-0.12,1.88,0.17,0.49,0.0
2021-11-10 11:7:46.0980,-0.837,-0.082,-0.217,-1.98,-0.07,1.55,0.12,0.64,0.06
2021-11-10 11:7:46.1090,-0.861,-0.081,-0.196,-1.61,-0.1,1.17,-0.04,0.86,0.11
2021-11-10 11:7:46.1190,-0.88,-0.087,-0.186,-1.34,-0.1,0.82,-0.04,0.86,0.11
2021-11-10 11:7:46.1290,-0.893,-0.09,-0.171,-1.13,-0.05,0.62,-0.09,0.92,0.14
2021-11-10 11:7:46.1390,-0.911,-0.091,-0.15,-0.97,0.01,0.4,-0.08,0.96,0.2
2021-11-10 11:7:46.1490,-0.935,-0.093,-0.13,-0.81,0.05,0.13,-0.03,0.99,0.26
2021-11-10 11:7:46.1580,-0.95,-0.093,-0.119,-0.58,0.1,-0.19,0.01,1.03,0.32
2021-11-10 11:7:46.1680,-0.958,-0.093,-0.119,-0.37,0.14,-0.43,0.04,1.02,0.35
2021-11-10 11:7:46.1780,-0.963,-0.097,-0.115,-0.26,0.17,-0.56,0.09,0.86,0.35
2021-11-10 11:7:46.1880,-0.972,-0.096,-0.11,-0.19,0.23,-0.66,0.09,0.86,0.35
2021-11-10 11:7:46.1980,-0.98,-0.093,-0.118,-0.11,0.28,-0.79,0.12,0.42,0.27
2021-11-10 11:7:46.2080,-0.995,-0.09,-0.124,-0.02,0.27,-0.81,0.12,0.42,0.27
2021-11-10 11:7:46.2190,-1.016,-0.087,-0.127,0.1,0.27,-0.76,0.12,0.18,0.2
2021-11-10 11:7:46.2280,-1.037,-0.095,-0.128,0.29,0.24,-0.73,0.12,0.01,0.14
2021-11-10 11:7:46.2380,-1.047,-0.111,-0.125,0.5,0.28,-0.7,0.17,-0.06,0.1
2021-11-10 11:7:46.2490,-1.043,-0.129,-0.124,0.65,0.42,-0.71,0.24,-0.06,0.07
2021-11-10 11:7:46.2580,-1.037,-0.147,-0.128,0.59,0.78,-0.7,0.36,-0.01,0.04
2021-11-10 11:7:46.2680,-1.026,-0.156,-0.13,0.59,0.78,-0.7,0.36,-0.01,0.04
2021-11-10 11:7:46.2780,-1.013,-0.157,-0.133,0.51,0.9,-0.66,0.37,0.04,0.04
2021-11-10 11:7:46.2870,-1.0,-0.155,-0.139,0.38,0.93,-0.66,0.35,0.09,0.07
2021-11-10 11:7:46.2980,-0.988,-0.148,-0.151,0.27,0.93,-0.62,0.31,0.11,0.09
2021-11-10 11:7:46.3070,-0.981,-0.135,-0.164,0.14,0.88,-0.53,0.27,0.08,0.1
2021-11-10 11:7:46.3190,-0.977,-0.124,-0.179,0.05,0.78,-0.41,0.24,0.01,0.09
2021-11-10 11:7:46.3280,-0.982,-0.121,-0.185,-0.01,0.65,-0.25,0.21,-0.08,0.07
2021-11-10 11:7:46.3380,-0.987,-0.119,-0.181,0.01,0.6,-0.14,0.23,-0.13,0.04
2021-11-10 11:7:46.3480,-0.993,-0.122,-0.181,0.06,0.58,-0.14,0.23,-0.13,0.04
2021-11-10 11:7:46.3580,-1.002,-0.127,-0.173,0.1,0.58,-0.14,0.24,-0.07,0.04
2021-11-10 11:7:46.3680,-1.005,-0.128,-0.166,0.19,0.64,-0.18,0.23,0.02,0.03
2021-11-10 11:7:46.3770,-1.003,-0.129,-0.164,0.25,0.66,-0.28,0.19,0.11,0.01
2021-11-10 11:7:46.3880,-0.992,-0.127,-0.164,0.25,0.66,-0.33,0.14,0.18,-0.02
2021-11-10 11:7:46.3970,-0.977,-0.12,-0.171,0.18,0.66,-0.35,0.08,0.2,-0.04
2021-11-10 11:7:46.4090,-0.96,-0.111,-0.182,0.06,0.6,-0.33,0.03,0.16,-0.05
2021-11-10 11:7:46.4170,-0.947,-0.105,-0.189,-0.11,0.51,-0.24,0.01,0.08,-0.06
2021-11-10 11:7:46.4280,-0.939,-0.108,-0.196,-0.26,0.42,-0.15,0.0,0.01,-0.07
2021-11-10 11:7:46.4370,-0.938,-0.107,-0.199,-0.36,0.42,-0.1,0.01,-0.08,-0.03
2021-11-10 11:7:46.4470,-0.942,-0.103,-0.195,-0.4,0.43,-0.02,0.01,-0.08,-0.03
2021-11-10 11:7:46.4580,-0.949,-0.097,-0.194,-0.38,0.4,-0.04,0.02,-0.07,-0.0
2021-11-10 11:7:46.4680,-0.956,-0.093,-0.194,-0.31,0.34,-0.06,0.03,-0.04,0.03
2021-11-10 11:7:46.4780,-0.963,-0.095,-0.195,-0.25,0.29,-0.06,0.02,0.01,0.05
2021-11-10 11:7:46.4870,-0.968,-0.094,-0.193,-0.17,0.31,-0.04,0.01,0.06,0.06
2021-11-10 11:7:46.4980,-0.968,-0.095,-0.197,-0.11,0.31,-0.08,0.0,0.1,0.06
2021-11-10 11:7:46.5070,-0.964,-0.093,-0.203,-0.1,0.31,-0.07,-0.01,0.07,0.05
2021-11-10 11:7:46.5170,-0.962,-0.092,-0.21,-0.12,0.31,-0.02,-0.01,0.07,0.05
2021-11-10 11:7:46.5270,-0.965,-0.093,-0.213,-0.16,0.3,0.04,-0.01,0.0,0.04
2021-11-10 11:7:46.5370,-0.966,-0.098,-0.216,-0.14,0.3,0.09,-0.0,-0.05,0.03
