time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2021-11-10 11:11:06.9330,0.111,0.518,0.103,0.2,4.66,-2.63,-0.32,-0.47,-0.09
2021-11-10 11:11:06.9420,0.103,0.603,0.106,0.13,4.56,-3.03,-0.56,-0.61,-0.27
2021-11-10 11:11:06.9520,0.093,0.766,0.098,0.15,3.99,-3.09,-0.75,-0.77,-0.5
2021-11-10 11:11:06.9620,0.066,0.963,0.095,0.16,2.72,-2.97,-0.85,-0.9,-0.72
2021-11-10 11:11:06.9730,0.026,1.086,0.1,0.24,0.8,-2.83,-0.91,-0.91,-0.8
2021-11-10 11:11:06.9830,-0.012,1.133,0.109,0.54,-0.71,-2.76,-0.96,-0.76,-0.76
2021-11-10 11:11:06.9930,-0.072,1.11,0.114,1.25,-1.41,-2.74,-0.89,-0.16,-0.54
2021-11-10 11:11:07.0020,-0.15,1.033,0.111,1.25,-1.41,-2.74,-0.89,-0.16,-0.54
2021-11-10 11:11:07.0120,-0.209,0.953,0.098,1.94,-0.8,-2.68,-0.76,0.16,-0.41
2021-11-10 11:11:07.0230,-0.237,0.916,0.085,2.59,0.05,-2.51,-0.61,0.42,-0.28
2021-11-10 11:11:07.0320,-0.227,0.938,0.068,2.99,0.62,-2.33,-0.5,0.61,-0.17
2021-11-10 11:11:07.0410,-0.184,0.998,0.056,3.02,0.63,-2.12,-0.41,0.75,-0.09
2021-11-10 11:11:07.0520,-0.124,1.059,0.049,2.71,0.14,-1.94,-0.36,0.88,-0.05
2021-11-10 11:11:07.0610,-0.051,1.095,0.026,2.19,-0.5,-1.83,-0.32,0.99,0.0
2021-11-10 11:11:07.0720,0.027,1.107,0.009,1.53,-0.94,-1.62,-0.3,1.07,0.07
2021-11-10 11:11:07.0810,0.101,1.09,-0.021,0.8,-1.15,-1.39,-0.28,1.09,0.13
2021-11-10 11:11:07.0920,0.171,1.051,-0.05,0.09,-1.09,-1.13,-0.27,1.05,0.18
2021-11-10 11:11:07.1020,0.223,1.007,-0.062,-0.59,-0.76,-0.75,-0.26,0.99,0.21
2021-11-10 11:11:07.1120,0.251,0.967,-0.076,-1.15,-0.34,-0.57,-0.24,0.76,0.19
2021-11-10 11:11:07.1220,0.266,0.937,-0.088,-1.49,0.08,-0.41,-0.24,0.76,0.19
2021-11-10 11:11:07.1320,0.279,0.914,-0.097,-1.63,0.41,-0.25,-0.24,0.6,0.13
2021-11-10 11:11:07.1420,0.276,0.898,-0.098,-1.76,0.65,-0.11,-0.26,0.45,0.06
2021-11-10 11:11:07.1510,0.272,0.893,-0.093,-1.78,0.85,-0.05,-0.31,0.33,-0.01
2021-11-10 11:11:07.1620,0.255,0.894,-0.086,-1.75,0.94,-0.03,-0.38,0.24,-0.07
2021-11-10 11:11:07.1720,0.231,0.899,-0.08,-1.64,0.96,-0.06,-0.43,0.21,-0.11
2021-11-10 11:11:07.1810,0.202,0.907,-0.077,-1.43,0.92,-0.08,-0.48,0.21,-0.13
2021-11-10 11:11:07.1910,0.178,0.925,-0.078,-1.17,0.87,-0.07,-0.5,0.24,-0.14
2021-11-10 11:11:07.2020,0.159,0.943,-0.077,-0.92,0.73,-0.02,-0.5,0.3,-0.14
2021-11-10 11:11:07.2110,0.145,0.953,-0.078,-0.73,0.55,0.03,-0.49,0.35,-0.14
2021-11-10 11:11:07.2220,0.139,0.961,-0.081,-0.58,0.42,0.07,-0.46,0.41,-0.16
2021-11-10 11:11:07.2310,0.14,0.966,-0.088,-0.5,0.35,0.15,-0.41,0.45,-0.17
2021-11-10 11:11:07.2420,0.145,0.971,-0.099,-0.5,0.29,0.24,-0.35,0.48,-0.2
2021-11-10 11:11:07.2510,0.149,0.974,-0.112,-0.57,0.25,0.38,-0.28,0.51,-0.22
2021-11-10 11:11:07.2610,0.147,0.97,-0.129,-0.63,0.2,0.51,-0.2,0.55,-0.24
2021-11-10 11:11:07.2710,0.14,0.963,-0.143,-0.65,0.23,0.7,-0.12,0.59,-0.26
2021-11-10 11:11:07.2810,0.127,0.953,-0.156,-0.63,0.28,0.86,-0.05,0.63,-0.29
2021-11-10 11:11:07.2910,0.109,0.942,-0.161,-0.55,0.38,1.0,0.0,0.68,-0.31
2021-11-10 11:11:07.3010,0.104,0.932,-0.158,-0.41,0.48,1.08,0.05,0.74,-0.33
2021-11-10 11:11:07.3120,0.104,0.928,-0.15,-0.32,0.59,1.08,0.07,0.91,-0.35
2021-11-10 11:11:07.3200,0.118,0.929,-0.142,-0.35,0.66,1.02,0.07,0.91,-0.35
2021-11-10 11:11:07.3300,0.146,0.929,-0.139,-0.43,0.67,0.93,0.05,1.0,-0.33
2021-11-10 11:11:07.3400,0.19,0.923,-0.145,-0.7,0.66,0.88,0.03,1.07,-0.29
2021-11-10 11:11:07.3520,0.25,0.909,-0.14,-1.08,0.69,0.92,-0.0,1.1,-0.23
2021-11-10 11:11:07.3600,0.334,0.889,-0.124,-1.62,0.8,0.95,-0.05,1.08,-0.17
2021-11-10 11:11:07.3710,0.425,0.874,-0.129,-2.37,0.98,0.81,-0.11,0.99,-0.1
2021-11-10 11:11:07.3820,0.495,0.869,-0.164,-3.27,1.16,0.77,-0.18,0.84,-0.03
2021-11-10 11:11:07.3910,0.534,0.875,-0.217,-4.04,1.25,1.04,-0.26,0.65,0.01
2021-11-10 11:11:07.4010,0.527,0.898,-0.242,-4.56,1.23,1.56,-0.44,0.33,0.09
2021-11-10 11:11:07.4110,0.48,0.944,-0.233,-4.64,1.08,2.0,-0.44,0.33,0.09
2021-11-10 11:11:07.4220,0.415,1.002,-0.189,-4.31,0.71,2.08,-0.56,0.12,0.13
2021-11-10 11:11:07.4310,0.355,1.053,-0.144,-3.68,0.17,1.81,-0.56,0.12,0.13
2021-11-10 11:11:07.4420,0.281,1.091,-0.12,-3.07,-0.38,1.38,-0.58,0.02,0.17
2021-11-10 11:11:07.4520,0.188,1.139,-0.09,-2.39,-0.78,1.14,-0.59,-0.07,0.24
2021-11-10 11:11:07.4610,0.085,1.208,-0.052,-1.52,-1.2,0.95,-0.57,-0.13,0.33
2021-11-10 11:11:07.4720,0.024,1.291,-0.016,-0.47,-1.79,0.63,-0.5,-0.19,0.43
2021-11-10 11:11:07.4810,-0.009,1.375,0.037,0.39,-2.58,0.32,-0.37,-0.2,0.51
2021-11-10 11:11:07.4900,-0.041,1.445,0.1,0.8,-3.41,-0.09,-0.21,-0.16,0.58
2021-11-10 11:11:07.5000,-0.05,1.455,0.142,1.19,-4.21,-0.69,-0.06,-0.12,0.62
2021-11-10 11:11:07.5110,-0.043,1.44,0.182,1.46,-4.54,-1.21,0.08,-0.08,0.63
2021-11-10 11:11:07.5200,-0.048,1.41,0.22,1.46,-4.43,-1.58,0.21,-0.04,0.59
2021-11-10 11:11:07.5310,-0.047,1.36,0.246,1.52,-4.23,-2.02,0.34,-0.02,0.53
2021-11-10 11:11:07.5400,-0.05,1.282,0.266,1.59,-3.81,-2.34,0.48,0.0,0.45
2021-11-10 11:11:07.5500,-0.078,1.191,0.267,1.61,-3.16,-2.63,0.63,0.05,0.37
2021-11-10 11:11:07.5610,-0.128,1.114,0.259,1.83,-2.29,-2.79,0.99,0.35,0.29
2021-11-10 11:11:07.5710,-0.183,1.052,0.228,2.28,-1.47,-2.82,0.99,0.35,0.29
2021-11-10 11:11:07.5800,-0.231,1.006,0.167,2.85,-0.81,-2.72,1.14,0.59,0.29
2021-11-10 11:11:07.5900,-0.269,0.982,0.091,3.39,-0.31,-2.33,1.25,0.89,0.3
2021-11-10 11:11:07.6010,-0.293,0.979,0.019,3.84,0.01,-1.74,1.3,1.19,0.32
2021-11-10 11:11:07.6100,-0.289,0.993,-0.041,4.18,0.09,-1.09,1.32,1.47,0.35
2021-11-10 11:11:07.6210,-0.249,1.014,-0.091,4.31,0.0,-0.57,1.31,1.67,0.36
2021-11-10 11:11:07.6300,-0.182,1.029,-0.129,4.09,-0.22,-0.14,1.25,1.77,0.35
2021-11-10 11:11:07.6400,-0.091,1.031,-0.156,3.57,-0.41,0.19,1.14,1.73,0.3
2021-11-10 11:11:07.6490,0.009,1.009,-0.168,2.79,-0.51,0.42,0.84,1.29,0.13
2021-11-10 11:11:07.6600,0.112,0.972,-0.189,1.87,-0.39,0.52,0.84,1.29,0.13
2021-11-10 11:11:07.6710,0.201,0.939,-0.216,0.87,-0.07,0.61,0.74,0.97,0.02
2021-11-10 11:11:07.6810,0.262,0.902,-0.209,-0.05,0.27,0.84,0.68,0.68,-0.06
2021-11-10 11:11:07.6910,0.32,0.891,-0.201,-0.78,0.6,0.85,0.66,0.42,-0.11
2021-11-10 11:11:07.7000,0.38,0.92,-0.222,-1.3,0.85,0.65,0.66,0.14,-0.18
2021-11-10 11:11:07.7110,0.392,0.959,-0.219,-1.97,0.68,0.72,0.7,-0.15,-0.23
2021-11-10 11:11:07.7210,0.367,0.982,-0.215,-2.31,0.3,0.74,0.77,-0.4,-0.27
2021-11-10 11:11:07.7300,0.312,0.97,-0.216,-2.21,-0.03,0.56,0.83,-0.59,-0.28
2021-11-10 11:11:07.7410,0.232,0.925,-0.2,-1.82,-0.04,0.48,0.83,-0.7,-0.28
2021-11-10 11:11:07.7500,0.158,0.878,-0.186,-1.13,0.29,0.34,0.76,-0.68,-0.26
2021-11-10 11:11:07.7600,0.092,0.847,-0.196,-0.4,0.77,0.04,0.65,-0.63,-0.24
2021-11-10 11:11:07.7700,0.022,0.817,-0.196,0.24,1.13,0.03,0.54,-0.49,-0.19
2021-11-10 11:11:07.7760,-0.031,0.796,-0.196,0.89,1.39,0.03,0.47,-0.3,-0.13
2021-11-10 11:11:07.7860,-0.064,0.782,-0.215,1.49,1.64,-0.05,0.43,-0.11,-0.07
2021-11-10 11:11:07.7960,-0.073,0.779,-0.23,1.87,1.79,0.04,0.39,0.06,-0.01
2021-11-10 11:11:07.8070,-0.048,0.78,-0.251,2.08,1.86,0.18,0.33,0.16,0.01
2021-11-10 11:11:07.8160,-0.012,0.782,-0.256,1.93,1.85,0.35,0.23,0.23,0.01
2021-11-10 11:11:07.8260,0.035,0.791,-0.252,1.64,1.83,0.44,0.13,0.26,-0.0
2021-11-10 11:11:07.8370,0.078,0.795,-0.269,1.19,1.76,0.44,0.04,0.26,-0.02
2021-11-10 11:11:07.8470,0.113,0.802,-0.287,0.77,1.71,0.49,-0.03,0.25,-0.05
2021-11-10 11:11:07.8570,0.139,0.806,-0.306,0.36,1.65,0.73,-0.07,0.22,-0.08
2021-11-10 11:11:07.8670,0.155,0.812,-0.325,0.1,1.61,0.88,-0.1,0.19,-0.12
2021-11-10 11:11:07.8770,0.164,0.815,-0.339,-0.13,1.55,1.11,-0.12,0.15,-0.14
2021-11-10 11:11:07.8860,0.174,0.817,-0.344,-0.22,1.52,1.27,-0.15,0.13,-0.15
2021-11-10 11:11:07.8970,0.191,0.816,-0.35,-0.33,1.5,1.38,-0.19,0.09,-0.14
2021-11-10 11:11:07.9080,0.205,0.818,-0.352,-0.47,1.51,1.45,-0.24,0.04,-0.13
2021-11-10 11:11:07.9170,0.214,0.817,-0.353,-0.66,1.5,1.52,-0.28,-0.01,-0.11
2021-11-10 11:11:07.9260,0.224,0.815,-0.361,-0.75,1.5,1.53,-0.33,-0.06,-0.09
2021-11-10 11:11:07.9360,0.23,0.822,-0.367,-0.87,1.54,1.64,-0.34,-0.1,-0.08
2021-11-10 11:11:07.9460,0.245,0.835,-0.383,-0.94,1.52,1.72,-0.32,-0.14,-0.06
2021-11-10 11:11:07.9560,0.257,0.853,-0.381,-1.06,1.41,1.88,-0.32,-0.18,-0.05
2021-11-10 11:11:07.9670,0.264,0.868,-0.356,-1.21,1.26,1.99,-0.33,-0.22,-0.04
2021-11-10 11:11:07.9760,0.27,0.878,-0.335,-1.29,1.09,1.83,-0.36,-0.25,-0.02
2021-11-10 11:11:07.9860,0.273,0.885,-0.321,-1.36,0.99,1.63,-0.4,-0.3,-0.0
2021-11-10 11:11:07.9960,0.266,0.894,-0.317,-1.41,0.91,1.49,-0.42,-0.38,0.02
2021-11-10 11:11:08.0070,0.236,0.915,-0.31,-1.4,0.85,1.47,-0.42,-0.45,0.03
2021-11-10 11:11:08.0150,0.187,0.953,-0.298,-1.19,0.71,1.44,-0.37,-0.51,0.03
2021-11-10 11:11:08.0250,0.116,1.002,-0.281,-0.79,0.4,1.38,-0.28,-0.55,0.03
2021-11-10 11:11:08.0360,0.041,1.059,-0.278,-0.17,-0.05,1.23,-0.2,-0.51,0.05
2021-11-10 11:11:08.0450,-0.003,1.109,-0.322,0.59,-0.58,1.12,-0.13,-0.43,0.07
2021-11-10 11:11:08.0550,-0.015,1.148,-0.397,1.17,-1.11,1.37,-0.06,-0.31,0.07
2021-11-10 11:11:08.0660,-0.006,1.183,-0.474,1.38,-1.53,2.03,0.02,-0.2,0.08
2021-11-10 11:11:08.0760,0.039,1.189,-0.536,1.39,-1.9,2.78,0.11,-0.1,0.11
2021-11-10 11:11:08.0860,0.103,1.141,-0.569,1.1,-2.11,3.46,0.19,-0.05,0.14
2021-11-10 11:11:08.0960,0.16,1.082,-0.557,0.52,-1.84,3.86,0.3,-0.05,0.16
2021-11-10 11:11:08.1070,0.21,1.046,-0.518,-0.07,-1.24,3.91,0.49,-0.1,0.19
2021-11-10 11:11:08.1150,0.258,1.039,-0.474,-0.55,-0.8,3.49,0.65,-0.16,0.21
2021-11-10 11:11:08.1260,0.282,1.06,-0.408,-1.01,-0.64,3.04,0.73,-0.23,0.2
2021-11-10 11:11:08.1360,0.252,1.096,-0.357,-1.39,-0.77,2.4,0.68,-0.32,0.13
2021-11-10 11:11:08.1470,0.196,1.153,-0.35,-1.28,-1.08,1.71,0.58,-0.48,0.0
2021-11-10 11:11:08.1560,0.148,1.253,-0.298,-0.81,-1.55,1.45,0.56,-0.65,-0.17
2021-11-10 11:11:08.1660,0.11,1.397,-0.133,-0.31,-2.36,1.19,0.54,-0.64,-0.37
2021-11-10 11:11:08.1760,0.06,1.55,0.03,0.01,-3.64,-0.11,0.38,-0.41,-0.51
2021-11-10 11:11:08.1860,0.025,1.624,0.097,0.4,-5.18,-1.9,0.14,-0.11,-0.53
2021-11-10 11:11:08.1960,0.025,1.588,0.045,0.82,-6.28,-2.97,-0.06,0.12,-0.51
2021-11-10 11:11:08.2070,-0.033,1.42,-0.027,0.84,-6.32,-2.85,-0.11,0.22,-0.49
2021-11-10 11:11:08.2160,-0.131,1.163,-0.062,1.05,-5.2,-2.05,0.05,0.32,-0.4
2021-11-10 11:11:08.2260,-0.163,0.911,-0.146,2.02,-2.86,-1.67,0.24,0.39,-0.27
2021-11-10 11:11:08.2360,-0.142,0.727,-0.208,2.59,-0.31,-1.06,0.35,0.38,-0.13
2021-11-10 11:11:08.2460,-0.09,0.623,-0.203,2.54,1.79,-0.28,0.36,0.33,-0.01
2021-11-10 11:11:08.2550,-0.013,0.563,-0.171,2.15,3.08,-0.15,0.28,0.32,0.09
2021-11-10 11:11:08.2660,0.083,0.536,-0.126,1.5,3.79,-0.41,0.13,0.3,0.15
2021-11-10 11:11:08.2760,0.182,0.545,-0.063,0.65,4.18,-0.78,-0.05,0.25,0.16
2021-11-10 11:11:08.2850,0.262,0.58,-0.026,-0.33,4.22,-1.36,-0.23,0.09,0.12
2021-11-10 11:11:08.2960,0.312,0.636,0.022,-1.21,3.96,-1.8,-0.43,-0.18,0.02
2021-11-10 11:11:08.3070,0.334,0.729,0.071,-1.81,3.52,-2.13,-0.62,-0.49,-0.1
2021-11-10 11:11:08.3150,0.324,0.859,0.097,-2.17,2.76,-2.61,-0.78,-0.8,-0.24
2021-11-10 11:11:08.3250,0.293,1.014,0.106,-2.23,1.64,-2.86,-0.87,-1.07,-0.35
2021-11-10 11:11:08.3360,0.228,1.138,0.101,-2.06,0.2,-2.95,-0.9,-1.22,-0.41
2021-11-10 11:11:08.3450,0.138,1.186,0.093,-1.61,-1.2,-2.86,-0.89,-1.21,-0.39
2021-11-10 11:11:08.3560,0.035,1.152,0.09,-0.86,-1.94,-2.7,-0.86,-1.01,-0.33
2021-11-10 11:11:08.3650,-0.076,1.069,0.068,0.07,-1.89,-2.59,-0.79,-0.66,-0.26
2021-11-10 11:11:08.3750,-0.164,0.987,0.017,1.12,-1.18,-2.41,-0.67,-0.27,-0.17
2021-11-10 11:11:08.3860,-0.213,0.935,-0.04,2.1,-0.3,-1.96,-0.53,0.04,-0.08
2021-11-10 11:11:08.3950,-0.219,0.91,-0.069,2.73,0.33,-1.32,-0.41,0.28,0.0
2021-11-10 11:11:08.4060,-0.194,0.901,-0.071,2.95,0.67,-0.88,-0.36,0.47,0.06
2021-11-10 11:11:08.4140,-0.137,0.905,-0.054,2.83,0.81,-0.73,-0.37,0.61,0.09
2021-11-10 11:11:08.4250,-0.057,0.912,-0.033,2.4,0.81,-0.79,-0.44,0.67,0.11
2021-11-10 11:11:08.4350,0.021,0.924,-0.023,1.7,0.75,-0.95,-0.55,0.64,0.11
2021-11-10 11:11:08.4480,0.086,0.943,-0.023,0.24,0.5,-1.08,-0.55,0.64,0.11
2021-11-10 11:11:08.4580,0.137,0.96,-0.025,-0.3,0.33,-0.98,-0.57,0.6,0.09
2021-11-10 11:11:08.4680,0.169,0.979,-0.012,-0.67,0.16,-0.99,-0.56,0.58,0.08
2021-11-10 11:11:08.4780,0.183,0.995,-0.005,-0.85,0.0,-1.06,-0.54,0.58,0.07
2021-11-10 11:11:08.4880,0.185,1.009,-0.006,-0.9,-0.14,-1.0,-0.48,0.58,0.04
2021-11-10 11:11:08.4980,0.182,1.02,-0.003,-0.88,-0.26,-0.97,-0.4,0.6,-0.01
2021-11-10 11:11:08.5080,0.168,1.019,-0.004,-0.77,-0.31,-0.94,-0.33,0.63,-0.05
2021-11-10 11:11:08.5180,0.158,1.008,-0.017,-0.64,-0.22,-0.83,-0.28,0.68,-0.07
2021-11-10 11:11:08.5280,0.159,0.989,-0.032,-0.6,-0.06,-0.64,-0.27,0.73,-0.06
2021-11-10 11:11:08.5380,0.171,0.963,-0.049,-0.7,0.18,-0.47,-0.25,0.77,0.02
2021-11-10 11:11:08.5480,0.185,0.937,-0.077,-0.82,0.44,-0.2,-0.25,0.77,0.02
2021-11-10 11:11:08.5580,0.206,0.924,-0.105,-0.98,0.63,0.14,-0.26,0.69,0.08
2021-11-10 11:11:08.5680,0.228,0.925,-0.122,-1.18,0.67,0.37,-0.26,0.69,0.08
2021-11-10 11:11:08.5780,0.25,0.933,-0.138,-1.39,0.61,0.56,-0.27,0.6,0.08
2021-11-10 11:11:08.5880,0.267,0.939,-0.15,-1.57,0.53,0.72,-0.29,0.49,0.03
2021-11-10 11:11:08.5980,0.274,0.94,-0.154,-1.68,0.51,0.83,-0.31,0.37,-0.03
2021-11-10 11:11:08.6080,0.271,0.941,-0.153,-1.68,0.51,0.87,-0.33,0.27,-0.11
2021-11-10 11:11:08.6180,0.262,0.943,-0.152,-1.64,0.49,0.9,-0.33,0.2,-0.19
2021-11-10 11:11:08.6280,0.245,0.945,-0.144,-1.51,0.47,0.87,-0.32,0.16,-0.26
2021-11-10 11:11:08.6380,0.222,0.941,-0.137,-1.34,0.5,0.83,-0.32,0.16,-0.31
2021-11-10 11:11:08.6480,0.198,0.934,-0.132,-1.13,0.56,0.8,-0.33,0.18,-0.36
2021-11-10 11:11:08.6580,0.173,0.927,-0.129,-0.92,0.63,0.81,-0.33,0.22,-0.4
2021-11-10 11:11:08.6680,0.154,0.921,-0.12,-0.74,0.71,0.78,-0.32,0.26,-0.44
2021-11-10 11:11:08.6780,0.144,0.919,-0.112,-0.66,0.75,0.72,-0.31,0.31,-0.47
2021-11-10 11:11:08.6880,0.142,0.924,-0.106,-0.65,0.74,0.69,-0.3,0.35,-0.49
2021-11-10 11:11:08.6980,0.15,0.94,-0.095,-0.73,0.62,0.63,-0.28,0.39,-0.49
2021-11-10 11:11:08.7080,0.171,0.954,-0.088,-0.95,0.47,0.56,-0.27,0.43,-0.48
2021-11-10 11:11:08.7170,0.201,0.965,-0.086,-1.25,0.35,0.57,-0.28,0.45,-0.45
2021-11-10 11:11:08.7280,0.238,0.965,-0.08,-1.63,0.3,0.57,-0.3,0.44,-0.36
2021-11-10 11:11:08.7380,0.277,0.953,-0.063,-2.05,0.39,0.47,-0.3,0.44,-0.36
2021-11-10 11:11:08.7470,0.306,0.944,-0.058,-2.41,0.5,0.38,-0.31,0.39,-0.3
2021-11-10 11:11:08.7570,0.321,0.943,-0.066,-2.63,0.54,0.46,-0.32,0.28,-0.24
2021-11-10 11:11:08.7670,0.333,0.946,-0.077,-2.77,0.52,0.58,-0.32,0.14,-0.2
2021-11-10 11:11:08.7770,0.344,0.953,-0.094,-2.89,0.47,0.76,-0.33,0.0,-0.16
2021-11-10 11:11:08.7870,0.349,0.959,-0.116,-2.99,0.41,0.99,-0.34,-0.1,-0.13
2021-11-10 11:11:08.7970,0.336,0.969,-0.14,-2.94,0.33,1.26,-0.36,-0.15,-0.1
2021-11-10 11:11:08.8070,0.307,0.986,-0.147,-2.72,0.2,1.47,-0.39,-0.15,-0.08
2021-11-10 11:11:08.8170,0.264,1.021,-0.137,-2.35,-0.08,1.41,-0.47,-0.01,-0.02
2021-11-10 11:11:08.8270,0.223,1.069,-0.139,-1.93,-0.5,1.47,-0.47,-0.01,-0.02
2021-11-10 11:11:08.8370,0.195,1.112,-0.12,-1.59,-0.98,1.42,-0.47,0.05,-0.01
2021-11-10 11:11:08.8470,0.181,1.136,-0.078,-1.41,-1.29,1.13,-0.43,0.08,0.01
2021-11-10 11:11:08.8570,0.159,1.145,-0.034,-1.25,-1.4,0.71,-0.38,0.11,0.04
2021-11-10 11:11:08.8670,0.143,1.171,-0.006,-1.01,-1.56,0.4,-0.35,0.15,0.09
2021-11-10 11:11:08.8770,0.156,1.225,0.005,-1.05,-2.01,0.29,-0.29,0.14,0.12
2021-11-10 11:11:08.8870,0.153,1.28,0.042,-1.12,-2.59,0.09,-0.09,0.03,0.17
2021-11-10 11:11:08.8970,0.122,1.307,0.098,-0.86,-2.97,-0.44,0.01,-0.07,0.23
2021-11-10 11:11:08.9070,0.093,1.294,0.136,-0.53,-3.0,-0.88,0.01,-0.07,0.23
2021-11-10 11:11:08.9170,0.076,1.248,0.164,-0.29,-2.65,-1.17,0.1,-0.19,0.3
2021-11-10 11:11:08.9270,0.054,1.188,0.184,-0.08,-2.09,-1.45,0.18,-0.31,0.38
2021-11-10 11:11:08.9370,0.016,1.131,0.184,0.28,-1.51,-1.52,0.27,-0.43,0.46
2021-11-10 11:11:08.9470,-0.031,1.091,0.192,0.77,-1.05,-1.58,0.39,-0.52,0.52
2021-11-10 11:11:08.9570,-0.075,1.067,0.208,1.27,-0.78,-1.78,0.55,-0.55,0.56
2021-11-10 11:11:08.9670,-0.112,1.038,0.218,1.72,-0.53,-1.97,0.7,-0.52,0.58
2021-11-10 11:11:08.9770,-0.151,1.001,0.227,2.13,-0.18,-2.14,0.83,-0.42,0.57
2021-11-10 11:11:08.9870,-0.197,0.974,0.221,2.64,0.13,-2.25,1.07,-0.05,0.55
2021-11-10 11:11:08.9970,-0.234,0.961,0.195,3.09,0.3,-2.16,1.14,0.19,0.55
2021-11-10 11:11:09.0070,-0.254,0.958,0.154,3.43,0.36,-1.92,1.14,0.19,0.55
2021-11-10 11:11:09.0170,-0.242,0.962,0.109,3.49,0.32,-1.58,1.17,0.43,0.56
2021-11-10 11:11:09.0270,-0.189,0.961,0.073,3.19,0.3,-1.31,1.14,0.61,0.57
2021-11-10 11:11:09.0370,-0.097,0.971,0.032,2.47,0.25,-1.04,1.08,0.7,0.58
2021-11-10 11:11:09.0470,-0.003,0.991,-0.018,1.57,0.07,-0.67,1.01,0.68,0.59
2021-11-10 11:11:09.0570,0.077,1.017,-0.071,0.8,-0.19,-0.24,0.94,0.62,0.58
2021-11-10 11:11:09.0670,0.144,1.037,-0.123,0.15,-0.43,0.2,0.87,0.51,0.56
2021-11-10 11:11:09.0770,0.203,1.047,-0.159,-0.39,-0.58,0.55,0.83,0.35,0.53
2021-11-10 11:11:09.0870,0.249,1.05,-0.193,-0.85,-0.63,0.8,0.8,0.16,0.49
2021-11-10 11:11:09.0970,0.27,1.059,-0.212,-1.11,-0.73,1.0,0.78,-0.05,0.45
2021-11-10 11:11:09.1070,0.27,1.06,-0.203,-1.13,-0.79,0.91,0.76,-0.25,0.43
2021-11-10 11:11:09.1170,0.27,1.061,-0.209,-1.08,-0.79,0.81,0.75,-0.41,0.39
2021-11-10 11:11:09.1270,0.264,1.055,-0.213,-1.03,-0.8,0.82,0.72,-0.71,0.29
2021-11-10 11:11:09.1370,0.25,1.03,-0.206,-0.89,-0.63,0.7,0.72,-0.71,0.29
2021-11-10 11:11:09.1470,0.24,1.003,-0.202,-0.76,-0.37,0.55,0.7,-0.82,0.27
2021-11-10 11:11:09.1560,0.223,0.979,-0.195,-0.61,-0.15,0.44,0.67,-0.91,0.25
2021-11-10 11:11:09.1660,0.208,0.955,-0.187,-0.43,0.08,0.25,0.64,-0.95,0.25
2021-11-10 11:11:09.1760,0.198,0.938,-0.189,-0.31,0.26,0.19,0.59,-0.97,0.25
2021-11-10 11:11:09.1860,0.19,0.924,-0.193,-0.21,0.39,0.15,0.55,-0.98,0.26
2021-11-10 11:11:09.1960,0.182,0.916,-0.188,-0.14,0.48,0.07,0.52,-0.98,0.28
2021-11-10 11:11:09.2060,0.172,0.9,-0.194,-0.01,0.58,-0.02,0.47,-0.98,0.31
2021-11-10 11:11:09.2160,0.169,0.881,-0.204,0.02,0.74,0.06,0.47,-0.98,0.31
2021-11-10 11:11:09.2260,0.159,0.852,-0.214,0.12,0.97,0.07,0.41,-1.0,0.29
2021-11-10 11:11:09.2360,0.151,0.821,-0.221,0.22,1.27,0.12,0.33,-1.01,0.25
2021-11-10 11:11:09.2460,0.15,0.795,-0.228,0.25,1.55,0.14,0.2,-1.0,0.15
2021-11-10 11:11:09.2560,0.145,0.78,-0.234,0.27,1.72,0.14,0.2,-1.0,0.15
2021-11-10 11:11:09.2660,0.138,0.768,-0.244,0.34,1.85,0.21,0.08,-1.01,0.04
2021-11-10 11:11:09.2760,0.138,0.763,-0.248,0.34,1.91,0.24,0.08,-1.01,0.04
2021-11-10 11:11:09.2860,0.135,0.753,-0.254,0.33,1.98,0.26,0.02,-1.01,-0.0
2021-11-10 11:11:09.2960,0.13,0.743,-0.26,0.36,2.09,0.33,-0.04,-0.99,-0.04
2021-11-10 11:11:09.3060,0.122,0.734,-0.26,0.4,2.19,0.33,-0.12,-0.94,-0.06
2021-11-10 11:11:09.3160,0.128,0.736,-0.265,0.37,2.23,0.37,-0.28,-0.78,-0.06
2021-11-10 11:11:09.3260,0.133,0.755,-0.266,0.29,2.09,0.4,-0.28,-0.78,-0.06
2021-11-10 11:11:09.3360,0.144,0.775,-0.274,0.18,1.9,0.46,-0.34,-0.71,-0.06
2021-11-10 11:11:09.3460,0.157,0.797,-0.282,0.05,1.7,0.58,-0.4,-0.65,-0.06
2021-11-10 11:11:09.3560,0.166,0.811,-0.293,-0.08,1.54,0.68,-0.44,-0.6,-0.07
2021-11-10 11:11:09.3660,0.172,0.828,-0.318,-0.17,1.41,0.92,-0.46,-0.6,-0.09
2021-11-10 11:11:09.3760,0.177,0.845,-0.335,-0.25,1.24,1.18,-0.47,-0.62,-0.12
2021-11-10 11:11:09.3860,0.178,0.862,-0.333,-0.29,1.1,1.26,-0.45,-0.62,-0.14
2021-11-10 11:11:09.3960,0.183,0.89,-0.324,-0.35,0.88,1.22,-0.39,-0.54,-0.13
2021-11-10 11:11:09.4060,0.192,0.923,-0.318,-0.44,0.57,1.17,-0.39,-0.54,-0.13
