time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2021-11-10 11:6:45.5300,-1.615,1.376,-0.913,9.27,-18.34,9.19,3.71,-4.61,-8.22
2021-11-10 11:6:45.5410,-1.451,1.327,-0.868,8.08,-18.85,9.51,3.69,-4.73,-8.15
2021-11-10 11:6:45.5510,-1.296,1.272,-0.825,7.02,-19.04,9.7,3.63,-4.83,-8.04
2021-11-10 11:6:45.5610,-1.16,1.215,-0.778,5.97,-19.06,9.84,3.53,-4.9,-7.87
2021-11-10 11:6:45.5710,-1.024,1.156,-0.711,5.19,-18.99,9.98,3.4,-4.87,-7.66
2021-11-10 11:6:45.5800,-0.882,1.092,-0.638,4.52,-18.81,9.94,3.27,-4.68,-7.43
2021-11-10 11:6:45.5910,-0.733,1.028,-0.579,3.81,-18.53,9.71,3.13,-4.37,-7.2
2021-11-10 11:6:45.6010,-0.592,0.961,-0.541,3.05,-18.14,9.5,2.93,-4.01,-6.94
2021-11-10 11:6:45.6120,-0.471,0.904,-0.471,2.29,-17.69,9.46,2.74,-3.66,-6.64
2021-11-10 11:6:45.6200,-0.355,0.858,-0.381,1.69,-17.18,9.29,2.64,-3.37,-6.32
2021-11-10 11:6:45.6310,-0.219,0.797,-0.312,1.22,-16.78,8.72,2.6,-3.19,-5.99
2021-11-10 11:6:45.6410,-0.071,0.72,-0.256,0.59,-16.28,8.24,2.53,-3.16,-5.62
2021-11-10 11:6:45.6500,0.057,0.654,-0.192,-0.25,-15.53,7.93,2.44,-3.29,-5.22
2021-11-10 11:6:45.6610,0.156,0.602,-0.127,-1.02,-14.74,7.57,2.35,-3.49,-4.8
2021-11-10 11:6:45.6710,0.246,0.551,-0.072,-1.53,-14.11,7.12,2.23,-3.63,-4.38
2021-11-10 11:6:45.6810,0.344,0.509,-0.033,-1.88,-13.48,6.71,2.04,-3.61,-4.01
2021-11-10 11:6:45.6900,0.44,0.466,-0.009,-2.31,-12.92,6.4,1.78,-3.49,-3.7
2021-11-10 11:6:45.7010,0.523,0.432,0.012,-2.8,-12.36,6.21,1.48,-3.33,-3.43
2021-11-10 11:6:45.7110,0.602,0.399,0.027,-3.22,-11.88,6.06,0.81,-2.91,-2.8
2021-11-10 11:6:45.7200,0.665,0.379,0.035,-3.62,-11.44,5.88,0.81,-2.91,-2.8
2021-11-10 11:6:45.7300,0.719,0.363,0.054,-3.94,-11.09,5.78,0.39,-2.64,-2.23
2021-11-10 11:6:45.7410,0.771,0.348,0.075,-4.16,-10.85,5.61,0.39,-2.64,-2.23
2021-11-10 11:6:45.7500,0.83,0.328,0.09,-4.37,-10.62,5.34,0.29,-2.46,-1.98
2021-11-10 11:6:45.7610,0.904,0.315,0.085,-4.63,-10.38,5.12,0.17,-2.18,-1.76
2021-11-10 11:6:45.7690,0.991,0.301,0.072,-5.08,-10.15,5.01,0.01,-1.84,-1.57
2021-11-10 11:6:45.7800,1.087,0.289,0.074,-5.69,-9.99,5.09,-0.12,-1.5,-1.41
2021-11-10 11:6:45.7900,1.178,0.285,0.075,-6.45,-9.79,5.04,-0.19,-1.25,-1.24
2021-11-10 11:6:45.8000,1.259,0.283,0.079,-7.23,-9.71,4.97,-0.21,-1.13,-1.02
2021-11-10 11:6:45.8100,1.326,0.281,0.095,-7.94,-9.66,4.89,-0.16,-1.2,-0.73
2021-11-10 11:6:45.8210,1.344,0.284,0.097,-8.55,-9.65,4.73,0.0,-1.47,-0.35
2021-11-10 11:6:45.8300,1.366,0.294,0.133,-8.85,-9.59,4.57,0.17,-1.61,0.09
2021-11-10 11:6:45.8400,1.368,0.274,0.162,-8.9,-9.73,4.34,0.35,-1.65,0.53
2021-11-10 11:6:45.8500,1.357,0.268,0.187,-9.04,-9.65,3.91,0.45,-1.43,0.97
2021-11-10 11:6:45.8600,1.341,0.295,0.218,-8.98,-9.49,3.69,0.43,-0.91,1.4
2021-11-10 11:6:45.8700,1.314,0.313,0.253,-8.9,-9.73,3.4,0.34,-0.39,1.81
2021-11-10 11:6:45.8800,1.285,0.337,0.277,-8.84,-10.04,3.07,0.22,-0.12,2.2
2021-11-10 11:6:45.8900,1.233,0.369,0.314,-8.69,-10.3,2.8,0.13,-0.17,2.54
2021-11-10 11:6:45.9000,1.151,0.39,0.337,-8.51,-10.73,2.5,0.15,-0.52,2.85
2021-11-10 11:6:45.9100,1.059,0.413,0.348,-7.93,-11.06,2.15,0.23,-0.99,3.09
2021-11-10 11:6:45.9200,0.959,0.426,0.353,-7.25,-11.39,2.02,0.3,-1.34,3.31
2021-11-10 11:6:45.9300,0.855,0.441,0.346,-6.47,-11.66,1.89,0.29,-1.38,3.52
2021-11-10 11:6:45.9400,0.756,0.477,0.353,-5.68,-11.87,1.93,0.18,-1.06,3.75
2021-11-10 11:6:45.9490,0.664,0.508,0.362,-4.93,-12.27,1.9,0.03,-0.57,4.01
2021-11-10 11:6:45.9590,0.583,0.547,0.367,-4.33,-12.73,1.8,-0.16,-0.03,4.3
2021-11-10 11:6:45.9700,0.496,0.6,0.355,-3.85,-13.17,1.7,-0.36,0.43,4.62
2021-11-10 11:6:45.9810,0.41,0.656,0.336,-3.46,-13.77,1.73,-0.52,0.75,4.97
2021-11-10 11:6:45.9890,0.322,0.712,0.315,-3.06,-14.43,1.87,-0.63,0.92,5.3
2021-11-10 11:6:46.0000,0.225,0.765,0.284,-2.72,-15.07,2.01,-0.72,0.96,5.59
2021-11-10 11:6:46.0100,0.121,0.823,0.25,-2.34,-15.67,2.22,-0.94,0.91,6.06
2021-11-10 11:6:46.0200,0.02,0.875,0.226,-1.88,-16.26,2.48,-0.94,0.91,6.06
2021-11-10 11:6:46.0300,-0.107,0.919,0.206,-1.45,-16.83,2.66,-1.17,1.09,6.54
2021-11-10 11:6:46.0400,-0.248,0.976,0.206,-0.91,-17.24,2.77,-1.17,1.09,6.54
2021-11-10 11:6:46.0490,-0.406,1.05,0.208,0.65,-18.24,2.54,-1.37,1.68,7.23
2021-11-10 11:6:46.0590,-0.553,1.12,0.211,0.65,-18.24,2.54,-1.37,1.68,7.23
2021-11-10 11:6:46.0690,-0.706,1.18,0.209,1.47,-18.82,2.35,-1.47,2.09,7.55
2021-11-10 11:6:46.0790,-0.883,1.26,0.192,2.18,-19.18,2.11,-1.97,2.99,8.06
2021-11-10 11:6:46.0890,-1.034,1.317,0.168,3.12,-19.62,1.96,-1.97,2.99,8.06
2021-11-10 11:6:46.1000,-1.154,1.35,0.131,4.05,-19.97,1.86,-2.3,3.23,8.18
2021-11-10 11:6:46.1090,-1.299,1.38,0.051,4.59,-19.94,1.78,-2.71,2.6,8.24
2021-11-10 11:6:46.1200,-1.462,1.431,-0.05,5.27,-19.76,2.04,-2.71,2.6,8.24
2021-11-10 11:6:46.1290,-1.655,1.47,-0.141,6.27,-19.68,2.69,-2.71,1.94,8.22
2021-11-10 11:6:46.1390,-1.902,1.517,-0.22,7.5,-19.57,3.35,-2.66,1.41,8.2
2021-11-10 11:6:46.1500,-2.156,1.582,-0.288,9.31,-19.31,3.93,-2.78,1.31,8.06
2021-11-10 11:6:46.1600,-2.361,1.576,-0.325,11.48,-19.35,4.44,-2.78,1.31,8.06
2021-11-10 11:6:46.1700,-2.532,1.55,-0.341,13.38,-18.91,4.67,-2.91,1.72,7.9
2021-11-10 11:6:46.1800,-2.618,1.445,-0.38,14.9,-17.99,4.6,-3.06,2.3,7.72
2021-11-10 11:6:46.1890,-2.613,1.248,-0.52,15.95,-16.74,4.48,-3.25,2.66,7.49
2021-11-10 11:6:46.2000,-2.62,1.125,-0.666,15.98,-14.27,5.18,-3.43,2.53,7.1
2021-11-10 11:6:46.2090,-2.667,1.036,-0.778,15.85,-12.08,6.51,-3.46,2.0,6.6
2021-11-10 11:6:46.2200,-2.747,0.987,-0.901,16.14,-10.57,7.47,-3.33,1.26,6.07
2021-11-10 11:6:46.2290,-2.833,0.96,-0.953,16.83,-9.32,8.63,-3.05,0.64,5.55
2021-11-10 11:6:46.2390,-2.891,0.899,-0.959,17.72,-8.57,9.41,-2.59,0.3,5.05
2021-11-10 11:6:46.2490,-2.926,0.795,-0.908,18.49,-7.65,9.6,-1.98,0.27,4.61
2021-11-10 11:6:46.2590,-2.94,0.656,-0.807,18.95,-6.38,9.34,-1.33,0.58,4.28
2021-11-10 11:6:46.2690,-2.923,0.488,-0.716,19.28,-4.72,8.4,-0.81,1.1,4.04
2021-11-10 11:6:46.2780,-2.87,0.321,-0.651,19.31,-2.81,7.31,-0.57,1.64,3.81
2021-11-10 11:6:46.2900,-2.814,0.195,-0.642,19.04,-0.76,6.39,-0.65,2.01,3.5
2021-11-10 11:6:46.2990,-2.772,0.11,-0.648,18.53,0.95,5.93,-0.95,2.11,3.08
2021-11-10 11:6:46.3100,-2.71,0.043,-0.662,18.22,2.17,5.85,-1.28,1.95,2.57
2021-11-10 11:6:46.3200,-2.645,0.004,-0.69,17.79,3.09,5.82,-1.48,1.53,2.04
2021-11-10 11:6:46.3290,-2.595,0.005,-0.69,17.18,3.78,6.03,-1.44,0.94,1.52
2021-11-10 11:6:46.3400,-2.541,-0.001,-0.666,16.71,4.0,6.17,-1.14,0.3,1.03
2021-11-10 11:6:46.3490,-2.479,-0.037,-0.622,16.25,4.06,6.03,-0.72,-0.2,0.6
2021-11-10 11:6:46.3590,-2.405,-0.073,-0.569,15.67,4.34,5.73,-0.31,-0.5,0.21
2021-11-10 11:6:46.3680,-2.327,-0.088,-0.508,14.99,4.75,5.27,-0.02,-0.5,-0.15
2021-11-10 11:6:46.3790,-2.234,-0.109,-0.454,14.22,4.92,4.74,0.12,-0.24,-0.46
2021-11-10 11:6:46.3880,-2.123,-0.112,-0.419,13.36,5.05,4.15,0.15,0.13,-0.73
2021-11-10 11:6:46.3990,-2.004,-0.098,-0.395,12.29,5.08,3.71,0.15,0.47,-0.99
2021-11-10 11:6:46.4080,-1.889,-0.065,-0.379,11.1,4.89,3.38,0.16,0.63,-1.23
2021-11-10 11:6:46.4180,-1.79,-0.015,-0.359,9.89,4.53,3.14,0.32,0.47,-1.63
2021-11-10 11:6:46.4290,-1.705,0.038,-0.341,8.81,3.94,2.91,0.32,0.47,-1.63
2021-11-10 11:6:46.4380,-1.626,0.088,-0.324,7.87,3.26,2.67,0.42,0.32,-1.79
2021-11-10 11:6:46.4490,-1.548,0.126,-0.313,7.02,2.59,2.45,0.47,0.24,-1.93
2021-11-10 11:6:46.4580,-1.469,0.152,-0.302,6.19,1.96,2.29,0.48,0.25,-2.05
2021-11-10 11:6:46.4680,-1.385,0.176,-0.297,5.36,1.48,2.14,0.47,0.34,-2.15
2021-11-10 11:6:46.4780,-1.293,0.201,-0.293,4.51,1.03,2.01,0.46,0.47,-2.24
2021-11-10 11:6:46.4880,-1.198,0.226,-0.285,3.58,0.58,1.92,0.47,0.6,-2.29
2021-11-10 11:6:46.4990,-1.1,0.251,-0.272,2.61,0.11,1.78,0.53,0.67,-2.31
2021-11-10 11:6:46.5090,-1.006,0.266,-0.255,1.62,-0.37,1.59,0.62,0.66,-2.3
2021-11-10 11:6:46.5180,-0.923,0.27,-0.229,0.63,-0.78,1.37,0.7,0.57,-2.25
2021-11-10 11:6:46.5280,-0.85,0.27,-0.197,-0.26,-1.08,1.1,0.76,0.46,-2.17
2021-11-10 11:6:46.5380,-0.794,0.264,-0.166,-1.05,-1.31,0.74,0.79,0.35,-2.09
2021-11-10 11:6:46.5490,-0.747,0.256,-0.139,-1.68,-1.47,0.39,0.79,0.29,-1.92
2021-11-10 11:6:46.5590,-0.712,0.252,-0.114,-2.18,-1.59,0.07,0.75,0.27,-1.92
2021-11-10 11:6:46.5690,-0.69,0.249,-0.1,-2.59,-1.72,-0.21,0.67,0.31,-1.84
2021-11-10 11:6:46.5780,-0.669,0.241,-0.093,-2.84,-1.88,-0.44,0.54,0.41,-1.75
2021-11-10 11:6:46.5880,-0.658,0.235,-0.088,-3.05,-1.98,-0.57,0.35,0.56,-1.65
2021-11-10 11:6:46.5980,-0.655,0.217,-0.085,-3.21,-2.08,-0.69,0.15,0.72,-1.55
2021-11-10 11:6:46.6080,-0.651,0.195,-0.085,-3.23,-2.1,-0.81,-0.02,0.87,-1.44
2021-11-10 11:6:46.6180,-0.654,0.184,-0.09,-3.26,-2.01,-0.91,-0.12,0.97,-1.32
2021-11-10 11:6:46.6280,-0.672,0.176,-0.108,-3.26,-1.96,-0.99,-0.18,1.0,-1.2
2021-11-10 11:6:46.6370,-0.676,0.147,-0.122,-3.1,-2.02,-0.94,-0.19,0.95,-1.08
2021-11-10 11:6:46.6470,-0.677,0.116,-0.126,-2.97,-1.9,-0.85,-0.15,0.88,-0.99
2021-11-10 11:6:46.6580,-0.694,0.1,-0.132,-2.95,-1.65,-0.87,-0.08,0.77,-0.9
2021-11-10 11:6:46.6680,-0.724,0.095,-0.132,-2.84,-1.52,-0.89,0.01,0.66,-0.82
2021-11-10 11:6:46.6780,-0.741,0.096,-0.134,-2.55,-1.51,-0.92,0.1,0.54,-0.76
2021-11-10 11:6:46.6880,-0.759,0.096,-0.144,-2.31,-1.58,-0.96,0.14,0.41,-0.72
2021-11-10 11:6:46.6980,-0.777,0.092,-0.153,-2.15,-1.66,-0.92,0.14,0.27,-0.66
2021-11-10 11:6:46.7080,-0.792,0.082,-0.154,-1.94,-1.7,-0.83,0.12,0.17,-0.6
2021-11-10 11:6:46.7180,-0.812,0.07,-0.152,-1.79,-1.67,-0.81,0.09,0.12,-0.51
2021-11-10 11:6:46.7270,-0.825,0.06,-0.159,-1.6,-1.59,-0.84,0.04,0.11,-0.42
2021-11-10 11:6:46.7380,-0.834,0.04,-0.164,-1.44,-1.53,-0.82,-0.02,0.14,-0.35
2021-11-10 11:6:46.7470,-0.838,0.023,-0.165,-1.33,-1.4,-0.76,-0.08,0.22,-0.27
2021-11-10 11:6:46.7570,-0.839,0.01,-0.172,-1.27,-1.23,-0.78,-0.12,0.31,-0.21
2021-11-10 11:6:46.7670,-0.841,-0.009,-0.18,-1.23,-1.1,-0.77,-0.15,0.37,-0.16
2021-11-10 11:6:46.7780,-0.842,-0.027,-0.188,-1.21,-0.96,-0.72,-0.16,0.42,-0.11
2021-11-10 11:6:46.7880,-0.845,-0.039,-0.199,-1.19,-0.76,-0.7,-0.16,0.42,-0.08
2021-11-10 11:6:46.7980,-0.848,-0.051,-0.206,-1.15,-0.63,-0.63,-0.15,0.38,-0.08
2021-11-10 11:6:46.8080,-0.856,-0.058,-0.214,-1.12,-0.51,-0.58,-0.13,0.33,-0.08
2021-11-10 11:6:46.8180,-0.865,-0.063,-0.221,-1.05,-0.43,-0.54,-0.13,0.26,-0.08
2021-11-10 11:6:46.8280,-0.873,-0.071,-0.223,-0.95,-0.39,-0.48,-0.13,0.22,-0.08
2021-11-10 11:6:46.8370,-0.88,-0.075,-0.228,-0.86,-0.32,-0.47,-0.15,0.18,-0.07
2021-11-10 11:6:46.8480,-0.89,-0.078,-0.231,-0.79,-0.26,-0.45,-0.17,0.18,-0.05
2021-11-10 11:6:46.8590,-0.905,-0.087,-0.235,-0.7,-0.24,-0.42,-0.18,0.18,-0.03
2021-11-10 11:6:46.8670,-0.922,-0.092,-0.24,-0.57,-0.16,-0.42,-0.21,0.22,-0.01
2021-11-10 11:6:46.8770,-0.94,-0.091,-0.242,-0.4,-0.08,-0.4,-0.27,0.33,0.01
2021-11-10 11:6:46.8880,-0.956,-0.088,-0.245,-0.21,-0.06,-0.41,-0.35,0.49,0.02
2021-11-10 11:6:46.8980,-0.956,-0.088,-0.258,-0.02,-0.07,-0.45,-0.45,0.66,0.03
2021-11-10 11:6:46.9080,-0.946,-0.089,-0.282,0.08,-0.07,-0.45,-0.51,0.75,0.02
2021-11-10 11:6:46.9180,-0.944,-0.083,-0.297,0.0,-0.03,-0.31,-0.39,0.58,-0.04
2021-11-10 11:6:46.9270,-0.936,-0.073,-0.308,-0.02,-0.05,-0.17,-0.39,0.58,-0.04
2021-11-10 11:6:46.9370,-0.928,-0.071,-0.321,-0.05,-0.15,-0.12,-0.23,0.37,-0.08
2021-11-10 11:6:46.9470,-0.925,-0.071,-0.331,-0.14,-0.21,-0.01,-0.06,0.1,-0.12
2021-11-10 11:6:46.9570,-0.93,-0.071,-0.331,-0.2,-0.21,0.11,0.21,-0.26,-0.18
2021-11-10 11:6:46.9670,-0.934,-0.075,-0.322,-0.17,-0.24,0.17,0.21,-0.26,-0.18
2021-11-10 11:6:46.9770,-0.939,-0.081,-0.32,-0.13,-0.24,0.14,0.28,-0.28,-0.21
2021-11-10 11:6:46.9870,-0.943,-0.085,-0.319,-0.09,-0.21,0.11,0.31,-0.24,-0.21
2021-11-10 11:6:46.9970,-0.946,-0.088,-0.315,-0.06,-0.2,0.13,0.31,-0.16,-0.19
2021-11-10 11:6:47.0060,-0.95,-0.086,-0.309,-0.02,-0.18,0.11,0.27,-0.05,-0.14
2021-11-10 11:6:47.0170,-0.953,-0.087,-0.309,0.01,-0.2,0.04,0.2,0.06,-0.08
2021-11-10 11:6:47.0270,-0.95,-0.093,-0.305,0.05,-0.21,0.03,0.12,0.15,-0.01
2021-11-10 11:6:47.0370,-0.945,-0.1,-0.303,0.06,-0.17,-0.01,0.01,0.18,0.11
2021-11-10 11:6:47.0480,-0.943,-0.103,-0.306,0.01,-0.09,-0.07,0.01,0.18,0.11
2021-11-10 11:6:47.0570,-0.94,-0.11,-0.311,-0.02,-0.03,-0.07,0.01,0.04,0.19
2021-11-10 11:6:47.0670,-0.938,-0.115,-0.312,-0.04,0.04,-0.03,0.03,-0.05,0.21
2021-11-10 11:6:47.0770,-0.938,-0.116,-0.309,-0.07,0.12,0.01,0.03,-0.05,0.21
2021-11-10 11:6:47.0870,-0.938,-0.119,-0.308,-0.07,0.16,0.0,0.06,-0.14,0.21
2021-11-10 11:6:47.0970,-0.943,-0.118,-0.305,-0.1,0.2,-0.01,0.08,-0.2,0.22
2021-11-10 11:6:47.1070,-0.945,-0.117,-0.301,-0.06,0.23,0.0,0.09,-0.24,0.22
2021-11-10 11:6:47.1170,-0.954,-0.115,-0.303,-0.05,0.23,-0.02,0.1,-0.23,0.14
2021-11-10 11:6:47.1260,-0.968,-0.116,-0.304,0.0,0.23,-0.01,0.1,-0.23,0.14
2021-11-10 11:6:47.1360,-0.981,-0.117,-0.297,0.12,0.23,0.04,0.13,-0.18,0.05
2021-11-10 11:6:47.1470,-0.981,-0.111,-0.292,0.26,0.24,0.02,0.19,-0.03,-0.15
2021-11-10 11:6:47.1570,-0.982,-0.105,-0.296,0.3,0.2,-0.05,0.19,-0.03,-0.15
2021-11-10 11:6:47.1660,-0.974,-0.097,-0.292,0.3,0.1,-0.03,0.2,0.01,-0.22
2021-11-10 11:6:47.1770,-0.964,-0.087,-0.287,0.28,0.02,-0.02,0.22,0.01,-0.29
2021-11-10 11:6:47.1870,-0.955,-0.08,-0.288,0.17,-0.12,-0.1,0.22,0.01,-0.29
2021-11-10 11:6:47.1960,-0.945,-0.077,-0.286,0.09,-0.23,-0.09,0.2,-0.03,-0.28
2021-11-10 11:6:47.2070,-0.937,-0.077,-0.287,-0.01,-0.31,-0.1,0.16,-0.05,-0.25
2021-11-10 11:6:47.2160,-0.929,-0.084,-0.291,-0.09,-0.34,-0.11,0.1,-0.06,-0.19
2021-11-10 11:6:47.2270,-0.925,-0.092,-0.293,-0.17,-0.31,-0.06,-0.03,-0.0,-0.08
2021-11-10 11:6:47.2370,-0.922,-0.101,-0.296,-0.22,-0.25,-0.03,-0.03,-0.0,-0.08
2021-11-10 11:6:47.2460,-0.92,-0.106,-0.304,-0.26,-0.15,-0.01,-0.09,0.05,-0.02
2021-11-10 11:6:47.2560,-0.918,-0.108,-0.308,-0.28,-0.08,0.04,-0.13,0.09,0.01
2021-11-10 11:6:47.2670,-0.918,-0.107,-0.31,-0.29,-0.05,0.09,-0.12,0.12,0.03
2021-11-10 11:6:47.2770,-0.917,-0.104,-0.315,-0.3,-0.03,0.09,-0.12,0.12,0.03
2021-11-10 11:6:47.2870,-0.914,-0.103,-0.318,-0.3,-0.06,0.12,-0.09,0.11,0.02
2021-11-10 11:6:47.2970,-0.92,-0.098,-0.318,-0.32,-0.06,0.16,-0.06,0.08,0.02
2021-11-10 11:6:47.3060,-0.926,-0.094,-0.32,-0.31,-0.1,0.16,-0.04,0.06,0.03
2021-11-10 11:6:47.3170,-0.926,-0.093,-0.32,-0.22,-0.14,0.16,-0.03,0.03,0.04
2021-11-10 11:6:47.3260,-0.933,-0.093,-0.321,-0.22,-0.15,0.17,-0.03,0.01,0.07
2021-11-10 11:6:47.3370,-0.935,-0.091,-0.318,-0.17,-0.14,0.18,-0.03,-0.0,0.1
2021-11-10 11:6:47.3470,-0.938,-0.094,-0.316,-0.13,-0.14,0.16,-0.03,0.0,0.11
2021-11-10 11:6:47.3560,-0.938,-0.094,-0.314,-0.12,-0.12,0.13,-0.02,0.01,0.12
2021-11-10 11:6:47.3660,-0.935,-0.094,-0.312,-0.1,-0.09,0.13,-0.0,0.01,0.12
2021-11-10 11:6:47.3760,-0.936,-0.097,-0.312,-0.13,-0.09,0.09,0.02,0.01,0.11
2021-11-10 11:6:47.3870,-0.939,-0.095,-0.307,-0.13,-0.05,0.1,0.05,0.0,0.09
2021-11-10 11:6:47.3960,-0.945,-0.09,-0.305,-0.1,-0.05,0.06,0.08,0.01,0.08
2021-11-10 11:6:47.4060,-0.947,-0.086,-0.303,-0.06,-0.09,0.02,0.11,0.01,0.08
2021-11-10 11:6:47.4160,-0.942,-0.085,-0.3,-0.01,-0.13,0.01,0.11,0.01,0.08
2021-11-10 11:6:47.4270,-0.938,-0.086,-0.296,-0.04,-0.14,-0.01,0.1,0.01,0.08
2021-11-10 11:6:47.4360,-0.936,-0.084,-0.296,-0.09,-0.13,-0.05,0.05,-0.01,0.1
2021-11-10 11:6:47.4470,-0.931,-0.082,-0.295,-0.12,-0.12,-0.07,0.05,-0.01,0.1
2021-11-10 11:6:47.4550,-0.924,-0.083,-0.292,-0.16,-0.14,-0.07,0.02,-0.03,0.11
2021-11-10 11:6:47.4660,-0.918,-0.084,-0.29,-0.22,-0.14,-0.1,-0.0,-0.05,0.1
2021-11-10 11:6:47.4760,-0.912,-0.084,-0.289,-0.29,-0.11,-0.11,-0.03,-0.06,0.09
2021-11-10 11:6:47.4860,-0.91,-0.08,-0.288,-0.35,-0.09,-0.12,-0.04,-0.06,0.09
2021-11-10 11:6:47.4950,-0.911,-0.074,-0.286,-0.39,-0.1,-0.12,-0.06,-0.04,0.09
2021-11-10 11:6:47.5060,-0.909,-0.067,-0.285,-0.39,-0.14,-0.13,-0.08,-0.02,0.1
2021-11-10 11:6:47.5170,-0.905,-0.065,-0.285,-0.4,-0.2,-0.15,-0.11,-0.0,0.1
2021-11-10 11:6:47.5260,-0.899,-0.064,-0.281,-0.43,-0.23,-0.15,-0.15,0.01,0.1
2021-11-10 11:6:47.5370,-0.893,-0.061,-0.279,-0.48,-0.22,-0.18,-0.17,0.02,0.1
2021-11-10 11:6:47.5450,-0.883,-0.058,-0.279,-0.54,-0.22,-0.22,-0.19,0.01,0.11
2021-11-10 11:6:47.5550,-0.875,-0.054,-0.278,-0.62,-0.24,-0.22,-0.2,-0.01,0.13
2021-11-10 11:6:47.5670,-0.864,-0.053,-0.276,-0.72,-0.26,-0.22,-0.19,-0.05,0.17
2021-11-10 11:6:47.5760,-0.851,-0.054,-0.273,-0.81,-0.26,-0.24,-0.19,-0.05,0.17
2021-11-10 11:6:47.5860,-0.841,-0.056,-0.275,-0.93,-0.23,-0.26,-0.21,-0.07,0.18
2021-11-10 11:6:47.5960,-0.836,-0.06,-0.277,-1.06,-0.19,-0.27,-0.24,-0.1,0.2
2021-11-10 11:6:47.6060,-0.833,-0.065,-0.271,-1.12,-0.13,-0.21,-0.28,-0.11,0.22
2021-11-10 11:6:47.6170,-0.832,-0.079,-0.271,-1.17,-0.05,-0.25,-0.32,-0.09,0.27
2021-11-10 11:6:47.6260,-0.828,-0.088,-0.269,-1.18,0.1,-0.27,-0.36,-0.07,0.33
2021-11-10 11:6:47.6360,-0.833,-0.082,-0.27,-1.22,0.27,-0.27,-0.41,-0.03,0.41
2021-11-10 11:6:47.6460,-0.849,-0.081,-0.278,-1.22,0.32,-0.29,-0.45,-0.02,0.5
2021-11-10 11:6:47.6560,-0.86,-0.093,-0.285,-1.09,0.33,-0.22,-0.47,-0.03,0.61
2021-11-10 11:6:47.6660,-0.875,-0.111,-0.295,-0.97,0.48,-0.15,-0.5,-0.11,0.81
2021-11-10 11:6:47.6770,-0.896,-0.131,-0.307,-0.85,0.73,-0.06,-0.5,-0.11,0.81
2021-11-10 11:6:47.6860,-0.92,-0.153,-0.314,-0.68,1.02,0.08,-0.54,-0.18,0.9
2021-11-10 11:6:47.6950,-0.941,-0.194,-0.321,-0.44,1.33,0.17,-0.59,-0.26,0.97
2021-11-10 11:6:47.7060,-0.974,-0.252,-0.323,-0.24,1.74,0.28,-0.64,-0.34,1.03
2021-11-10 11:6:47.7150,-1.016,-0.294,-0.316,0.02,2.41,0.36,-0.68,-0.44,1.16
2021-11-10 11:6:47.7260,-1.086,-0.316,-0.311,0.37,3.02,0.36,-0.68,-0.44,1.16
2021-11-10 11:6:47.7350,-1.183,-0.305,-0.308,0.94,3.46,0.33,-0.7,-0.47,1.23
2021-11-10 11:6:47.7460,-1.299,-0.264,-0.304,1.8,3.62,0.35,-0.76,-0.43,1.29
2021-11-10 11:6:47.7550,-1.429,-0.221,-0.312,2.86,3.45,0.35,-0.9,-0.29,1.31
2021-11-10 11:6:47.7650,-1.541,-0.199,-0.337,4.12,3.16,0.4,-1.45,0.06,1.17
2021-11-10 11:6:47.7750,-1.64,-0.193,-0.386,5.32,2.99,0.58,-1.45,0.06,1.17
2021-11-10 11:6:47.7850,-1.749,-0.177,-0.45,6.34,3.04,0.98,-1.68,0.04,0.95
2021-11-10 11:6:47.7950,-1.871,-0.174,-0.511,7.34,3.05,1.61,-1.72,-0.18,0.62
2021-11-10 11:6:47.8050,-2.008,-0.207,-0.553,8.5,2.99,2.29,-1.51,-0.45,0.21
2021-11-10 11:6:47.8150,-2.172,-0.256,-0.593,9.76,3.23,2.84,-1.16,-0.68,-0.21
2021-11-10 11:6:47.8260,-2.374,-0.262,-0.609,11.22,3.68,3.32,-0.82,-0.72,-0.58
2021-11-10 11:6:47.8360,-2.567,-0.206,-0.612,13.06,3.91,3.65,-0.57,-0.52,-0.89
2021-11-10 11:6:47.8450,-2.711,-0.113,-0.626,15.07,3.46,3.71,-0.48,-0.06,-1.22
2021-11-10 11:6:47.8550,-2.838,-0.017,-0.67,16.59,2.54,3.78,-0.52,0.49,-1.54
2021-11-10 11:6:47.8650,-2.907,0.032,-0.74,17.94,1.4,4.01,-0.53,0.82,-1.92
2021-11-10 11:6:47.8760,-2.949,0.053,-0.791,18.84,0.51,4.58,-0.31,0.82,-2.41
2021-11-10 11:6:47.8860,-2.974,0.093,-0.818,19.31,0.01,5.1,0.16,0.52,-3.02
2021-11-10 11:6:47.8950,-2.989,0.146,-0.809,19.61,-0.63,5.46,0.78,0.13,-3.68
2021-11-10 11:6:47.9060,-2.968,0.175,-0.774,19.8,-1.56,5.5,1.37,-0.22,-4.29
2021-11-10 11:6:47.9150,-2.905,0.219,-0.713,19.78,-2.42,5.3,1.81,-0.38,-4.84
2021-11-10 11:6:47.9250,-2.827,0.29,-0.634,19.33,-3.26,4.83,2.05,-0.31,-5.3
2021-11-10 11:6:47.9340,-2.719,0.375,-0.56,18.69,-4.44,4.17,2.14,-0.09,-5.69
2021-11-10 11:6:47.9460,-2.588,0.454,-0.512,17.9,-5.84,3.42,2.15,0.08,-6.04
